ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude
173122739,12/31/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,K,84,0,<18,F,WHITE HISPANIC,987004,191535,40.692403887,-73.990070406
173113510,12/31/2017,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,B,44,0,18-24,M,BLACK,1006537,244511,40.837781618,-73.919457971
173116274,12/31/2017,244,"BURGLARY,UNCLASSIFIED,UNKNOWN TIME",107,BURGLARY,PL 1402000,F,Q,106,0,<18,M,WHITE HISPANIC,1026285,187525,40.68129798,-73.848446644
173117783,12/31/2017,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 121110A,M,B,44,0,25-44,M,WHITE HISPANIC,1008274,245226,40.839739531,-73.913178032
173126376,12/31/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,S,121,0,45-64,M,BLACK,947029,167436,40.626179658,-74.134088798
173120419,12/31/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,B,44,0,45-64,M,BLACK,1009394,242828,40.833154599,-73.909139311
173120420,12/31/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,B,43,2,25-44,F,WHITE HISPANIC,1021815,236899,40.8168371,-73.864287157
173121854,12/31/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,62,0,25-44,M,WHITE,982099,158355,40.601332118,-74.007747456
173121857,12/31/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,23,0,25-44,F,WHITE HISPANIC,999833,228147,40.792881393,-73.943723688
173122740,12/31/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348,VEHICLE AND TRAFFIC LAWS,VTL05110A4,M,M,18,0,45-64,M,BLACK,989217,219256,40.76849029,-73.982069778
173126362,12/31/2017,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650102,M,K,71,0,45-64,F,BLACK,1003292,180090,40.660969895,-73.931367545
173126366,12/31/2017,969,"TRAFFIC,UNCLASSIFIED INFRACTION",881,OTHER TRAFFIC INFRACTION,VTL051101A,V,M,5,0,25-44,M,WHITE,985337,200206,40.716204109,-73.996080279
173126999,12/31/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,K,63,0,45-64,F,BLACK,1005804,161486,40.609900125,-73.922372861
173117786,12/31/2017,439,"LARCENY,GRAND FROM OPEN AREAS,",109,GRAND LARCENY,PL 1553501,F,K,70,0,25-44,F,WHITE HISPANIC,995899,174296,40.645079439,-73.958024454
173127009,12/31/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1601503,F,M,6,0,25-44,M,BLACK,982360,206571,40.733674357,-74.006821088
173127728,12/31/2017,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,Q,113,0,25-44,M,BLACK,1046202,190508,40.68936862,-73.776609867
173129123,12/31/2017,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650101,M,B,40,0,45-64,M,BLACK,1007034,236608,40.816088874,-73.917688689
173129124,12/31/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200002,M,K,83,0,45-64,M,WHITE HISPANIC,1003807,195345,40.702840272,-73.929467038
173129252,12/31/2017,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,MISCELLANEOUS PENAL LAW,PL 2155100,F,K,60,0,25-44,M,WHITE,995424,150488,40.579731993,-73.959775501
173129256,12/31/2017,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,Q,110,0,18-24,M,BLACK,1016393,208158,40.737972078,-73.884013141
173129262,12/31/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211500,M,S,120,0,25-44,M,BLACK,959960,162596,40.612939762,-74.087487945
173119688,12/31/2017,439,"LARCENY,GRAND FROM OPEN AREAS,",109,GRAND LARCENY,PL 1553501,F,K,70,0,<18,M,WHITE HISPANIC,995899,174296,40.645079439,-73.958024454
173116277,12/31/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,105,0,25-44,M,WHITE HISPANIC,1057302,184509,40.672818144,-73.736649837
173116159,12/31/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,100,0,45-64,F,BLACK,1038797,153050,40.586603393,-73.803614134
173129130,12/31/2017,258,"CRIMINAL MISCHIEF 4TH, GRAFFITI",351,CRIMINAL MISCHIEF & RELATED OF,PL 1456500,M,Q,104,0,18-24,F,WHITE,1008555,201367,40.719357458,-73.912321141
173116157,12/31/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,Q,104,0,45-64,M,WHITE,1013701,195936,40.70443503,-73.893780714
173114463,12/31/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,114,0,25-44,M,ASIAN/PAC.ISL,1009113,219613,40.769436597,-73.910240711
173113522,12/31/2017,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650101,M,M,23,0,18-24,M,BLACK,1001666,229217,40.795814831,-73.937101065
173113513,12/31/2017,849,"NY STATE LAWS,UNCLASSIFIED VIOLATION",677,OTHER STATE LAWS,LOC000000V,V,K,73,1,18-24,M,BLACK,1010719,186857,40.679524703,-73.904571538
173113423,12/31/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,18,0,25-44,M,WHITE,987831,217446,40.763522977,-73.987074425
173113421,12/31/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,18,0,45-64,M,BLACK,987073,216078,40.759768442,-73.989811298
173116536,12/31/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,72,0,18-24,M,WHITE HISPANIC,992125,176484,40.651089186,-73.971621448
173129253,12/31/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,9,2,18-24,M,WHITE HISPANIC,990592,202391,40.722199204,-73.977121705
173115858,12/31/2017,729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113,FORGERY,PL 1704002,F,Q,113,0,25-44,M,BLACK,1046397,184268,40.672239923,-73.77596427
173129347,12/31/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1600500,F,K,66,0,18-24,M,WHITE,992096,172856,40.641131133,-73.971730178
173133817,12/31/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,9,2,18-24,F,WHITE HISPANIC,990592,202391,40.722199204,-73.977121705
173145870,12/31/2017,792,WEAPONS POSSESSION 1 & 2,118,DANGEROUS WEAPONS,PL 265031B,F,K,61,0,18-24,F,BLACK,996175,158706,40.602287781,-73.95705743
173148117,12/31/2017,792,WEAPONS POSSESSION 1 & 2,118,DANGEROUS WEAPONS,PL 2650303,F,K,61,0,25-44,M,BLACK,996175,158706,40.602287781,-73.95705743
173113422,12/31/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,M,33,0,18-24,M,WHITE HISPANIC,998297,243964,40.836297212,-73.949237826
173115845,12/31/2017,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,K,73,0,18-24,M,BLACK,1010535,183093,40.669193922,-73.905249599
173115850,12/31/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,94,0,25-44,M,WHITE,1000710,200018,40.715672851,-73.940625272
173116543,12/31/2017,244,"BURGLARY,UNCLASSIFIED,UNKNOWN TIME",107,BURGLARY,PL 1402000,F,Q,106,0,<18,M,WHITE HISPANIC,1026310,186741,40.679145961,-73.848361402
173114451,12/31/2017,569,"MARIJUANA, SALE 4 & 5",235,DANGEROUS DRUGS,PL 2214000,M,K,75,0,25-44,M,BLACK,1012861,185482,40.675743977,-73.89685473
173119697,12/31/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,M,6,0,25-44,M,BLACK,984037,205508,40.730756883,-74.000769976
173129249,12/31/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,47,0,<18,F,WHITE HISPANIC,1027895,258701,40.876649139,-73.842179557
173113427,12/31/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,Q,105,0,18-24,M,BLACK,1055241,204987,40.729041997,-73.743863818
173120428,12/31/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,Q,103,0,45-64,M,BLACK,1045673,199466,40.713959845,-73.778435671
173120429,12/31/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,Q,106,0,45-64,M,BLACK,1033414,188276,40.683322576,-73.822738026
173122741,12/31/2017,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,M,6,1,45-64,M,WHITE HISPANIC,984135,207985,40.737555641,-74.000416424
173121081,12/31/2017,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,GRAND LARCENY,PL 1553004,F,K,90,0,25-44,M,BLACK,998016,196598,40.706290365,-73.950350331
173121851,12/31/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,52,0,25-44,M,WHITE HISPANIC,1014313,254123,40.864140648,-73.891313038
173123528,12/31/2017,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,GRAND LARCENY,PL 1553001,F,M,14,0,25-44,M,WHITE HISPANIC,987220,212676,40.750430768,-73.989282176
173127002,12/31/2017,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,M,23,0,45-64,M,BLACK,1000700,227655,40.791529414,-73.940593737
173127729,12/31/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,Q,106,0,25-44,F,WHITE HISPANIC,1038101,181874,40.665723292,-73.80589
173128431,12/31/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1600500,F,M,34,0,25-44,M,WHITE HISPANIC,1006797,253850,40.863413741,-73.918486947
173129128,12/31/2017,259,"MISCHIEF,CRIMINAL     UNCLASSIFIED 4TH DEG",351,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,M,18,0,25-44,M,BLACK HISPANIC,986034,216056,40.759708329,-73.99356177
173129131,12/31/2017,258,"CRIMINAL MISCHIEF 4TH, GRAFFITI",351,CRIMINAL MISCHIEF & RELATED OF,PL 1456500,M,Q,104,0,18-24,F,WHITE,1008555,201367,40.719357458,-73.912321141
173129132,12/31/2017,681,"CHILD, ENDANGERING WELFARE",233,SEX CRIMES,PL 2601001,M,Q,101,0,25-44,M,BLACK,1053678,159044,40.602951591,-73.749976261
173129133,12/31/2017,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,MISCELLANEOUS PENAL LAW,PL 2155100,F,Q,115,0,25-44,M,WHITE HISPANIC,1021129,212565,40.750049701,-73.866899103
173119700,12/31/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1600500,F,Q,103,0,25-44,M,BLACK HISPANIC,1041879,197084,40.707447364,-73.792141768
173114461,12/31/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,115,0,45-64,M,WHITE HISPANIC,1021994,213268,40.751975606,-73.863773236
173129343,12/31/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,B,47,0,25-44,M,WHITE HISPANIC,1026486,262591,40.887332818,-73.847250013
173129351,12/31/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1601502,F,M,7,0,<18,M,BLACK,987838,201221,40.71898938,-73.987057808
173130580,12/31/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1601504,F,B,47,0,<18,M,BLACK,1024906,263255,40.889162708,-73.852960227
173120422,12/31/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,83,0,25-44,F,WHITE HISPANIC,1007128,193705,40.698330894,-73.917495073
173119051,12/31/2017,639,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY &,PL 2403004,M,K,61,0,25-44,F,BLACK HISPANIC,995118,155709,40.59406298,-73.960868693
173119050,12/31/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,60,0,25-44,F,BLACK,993195,149246,40.576325477,-73.967801451
173119049,12/31/2017,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,K,79,0,25-44,M,WHITE,995470,192602,40.695325873,-73.959539882
173117791,12/31/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348,VEHICLE AND TRAFFIC LAWS,VTL05110E2,M,Q,101,0,25-44,F,BLACK,1044193,155208,40.592491808,-73.784167676
173114452,12/31/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,67,0,25-44,M,BLACK,999816,176837,40.652047916,-73.943903745
173114466,12/31/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,S,123,0,25-44,M,BLACK,922958,139123,40.548332511,-74.22054664
173115856,12/31/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,111,0,25-44,M,ASIAN/PAC.ISL,1048907,216487,40.760655079,-73.766606414
173116033,12/31/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348,VEHICLE AND TRAFFIC LAWS,VTL05110A4,M,M,30,0,25-44,M,BLACK,998981,242209,40.831479128,-73.946769813
173116034,12/31/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,M,34,0,25-44,M,WHITE HISPANIC,1004139,254454,40.865077927,-73.928094657
173116037,12/31/2017,802,ALCOHOLIC BEVERAGE CONTROL LAW,346,ALCOHOLIC BEVERAGE CONTROL LAW,ABC0065000,M,Q,102,0,45-64,M,BLACK HISPANIC,1024198,191680,40.692712153,-73.855946554
173113526,12/31/2017,645,FALSE ALARM FIRE,351,CRIMINAL MISCHIEF & RELATED OF,PL 2405502,M,Q,110,0,25-44,M,WHITE,1024818,213376,40.752259534,-73.85358003
173129254,12/31/2017,205,"TRESPASS 2, CRIMINAL",352,CRIMINAL TRESPASS,PL 1401500,M,M,28,2,45-64,M,BLACK,997875,230878,40.800380481,-73.950789433
173115843,12/31/2017,639,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY &,PL 2403004,M,K,83,0,45-64,M,WHITE HISPANIC,1008057,194042,40.69925343,-73.914143574
173116268,12/31/2017,649,FALSE REPORT UNCLASSIFIED,361,OFF. AGNST PUB ORD SENSBLTY &,PL 2405001,M,B,52,0,25-44,M,WHITE HISPANIC,1016563,256917,40.871801373,-73.883165026
173117307,12/31/2017,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,MISCELLANEOUS PENAL LAW,PL 2155100,F,Q,100,0,25-44,F,WHITE HISPANIC,1034278,159535,40.604430033,-73.819835967
173120423,12/31/2017,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201500,M,K,67,0,45-64,M,BLACK,1003257,177086,40.652724649,-73.931502163
173116028,12/31/2017,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,B,52,0,18-24,M,BLACK HISPANIC,1013228,253750,40.863120505,-73.895237307
173120424,12/31/2017,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117,DANGEROUS DRUGS,PL 2201601,F,M,6,0,25-44,M,BLACK,984037,205508,40.730756883,-74.000769976
173120427,12/31/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,M,17,0,25-44,M,BLACK,992033,214074,40.754264999,-73.971909562
159831264,01/01/2017,268,"MISCHIEF,CRIMINAL,    UNCL 2ND",121,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,F,M,32,0,25-44,M,BLACK,999340,234492,40.810297536,-73.945489891
159838026,01/01/2017,409,"LARCENY,GRAND BY EXTORTION",109,GRAND LARCENY,PL 1553006,F,K,71,0,45-64,F,WHITE,1002032,180644,40.662493122,-73.935907555
159838027,01/01/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,K,75,0,45-64,M,BLACK HISPANIC,1014496,185298,40.675233503,-73.890961155
159839408,01/01/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,Q,104,0,25-44,M,WHITE HISPANIC,1008657,195934,40.70444489,-73.91197287
159840244,01/01/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348,VEHICLE AND TRAFFIC LAWS,VTL05110E2,M,Q,108,4,25-44,F,BLACK,997296,209526,40.741775684,-73.952922162
159838726,01/01/2017,115,RECKLESS ENDANGERMENT 2,355,OFFENSES AGAINST THE PERSON,PL 1202000,M,M,14,0,18-24,M,WHITE,988912,212647,40.75035044,-73.983175459
159840140,01/01/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,42,0,18-24,M,BLACK,1013470,243916,40.8361283,-73.894405262
159840202,01/01/2017,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,B,52,0,18-24,F,WHITE HISPANIC,1017326,259857,40.879867934,-73.880391681
159840210,01/01/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,K,70,0,45-64,M,BLACK,995871,175003,40.647020039,-73.958124133
159830450,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,110,0,25-44,M,WHITE HISPANIC,1022285,212504,40.749877374,-73.862727261
159838710,01/01/2017,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650101,M,B,52,0,25-44,M,WHITE HISPANIC,1012067,255486,40.86788903,-73.89942746
159831272,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,110,0,25-44,M,WHITE HISPANIC,1022285,212504,40.749877374,-73.862727261
159831890,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,77,0,45-64,F,WHITE HISPANIC,1005769,183590,40.670570942,-73.922428421
159833651,01/01/2017,649,FALSE REPORT UNCLASSIFIED,361,OFF. AGNST PUB ORD SENSBLTY &,PL 2405001,M,Q,102,0,25-44,F,WHITE HISPANIC,1031076,193779,40.698439694,-73.831129539
159831898,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,110,0,18-24,F,WHITE HISPANIC,1022047,207922,40.737301962,-73.863611987
159838036,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,105,0,<18,F,BLACK,1052178,183724,40.670704301,-73.755129608
159838728,01/01/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,Q,105,0,18-24,F,BLACK,1052178,183724,40.670704301,-73.755129608
159840198,01/01/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,46,1,25-44,M,BLACK HISPANIC,1010257,248767,40.849452916,-73.905997684
159840149,01/01/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,K,70,0,18-24,M,BLACK,994022,177141,40.652890618,-73.964784071
159839407,01/01/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,7,0,18-24,F,BLACK,988702,200012,40.715670573,-73.983941744
159830436,01/01/2017,817,"AGRICULTURE & MARKETS LAW,UNCLASSIFIED",364,AGRICULTURE & MRKTS LAW-UNCLASSIFIED,AM 0353000,M,B,42,0,45-64,M,BLACK HISPANIC,1013557,242694,40.832773975,-73.894096197
159838014,01/01/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,K,60,0,18-24,F,WHITE,988057,151538,40.582620261,-73.986295804
159834528,01/01/2017,510,"CONTROLLED SUBSTANCE, INTENT TO SELL 5",117,DANGEROUS DRUGS,PL 2200601,F,B,52,0,45-64,M,BLACK,1010565,252137,40.858701647,-73.904871175
159826582,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,43,0,25-44,M,WHITE HISPANIC,1024058,238894,40.822302984,-73.856171859
159826761,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,9,0,18-24,M,WHITE,986578,204044,40.726738256,-73.991602257
159826762,01/01/2017,181,"IMPRISONMENT 2,UNLAWFUL",355,OFFENSES AGAINST THE PERSON,PL 1350500,M,M,33,0,25-44,M,BLACK,1001301,243896,40.836105283,-73.938382023
159827152,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,73,0,18-24,M,BLACK,1007915,183324,40.669835356,-73.914693326
159827168,01/01/2017,904,"INTOXICATED DRIVING,ALCOHOL",119,INTOXICATED/IMPAIRED DRIVING,VTL11920E3,F,Q,108,0,18-24,M,WHITE HISPANIC,1007041,209999,40.743054207,-73.917753656
159828199,01/01/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348,VEHICLE AND TRAFFIC LAWS,VTL05110E2,M,B,40,0,25-44,M,WHITE HISPANIC,1005294,237197,40.817709829,-73.923973014
159828204,01/01/2017,106,"ASSAULT 2,1,PEACE OFFICER",106,FELONY ASSAULT,PL 12005A3,F,M,19,0,18-24,M,BLACK,994948,221998,40.776011287,-73.961375579
159828206,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,115,0,18-24,M,WHITE HISPANIC,1017721,212649,40.750293815,-73.879198698
159828857,01/01/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,B,44,0,25-44,M,WHITE HISPANIC,1006176,243360,40.83462336,-73.920766358
159828865,01/01/2017,106,"ASSAULT 2,1,PEACE OFFICER",106,FELONY ASSAULT,PL 1200800,F,M,33,0,18-24,M,WHITE HISPANIC,998297,243964,40.836297212,-73.949237826
159827300,01/01/2017,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,M,6,0,18-24,M,WHITE,984234,204728,40.728615975,-74.000059175
159828208,01/01/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200504,F,S,120,0,18-24,M,BLACK,961580,163524,40.615491223,-74.08165623
159828855,01/01/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,B,44,0,25-44,M,WHITE HISPANIC,1003591,242274,40.831648643,-73.93011103
159828858,01/01/2017,793,WEAPONS POSSESSION 3,118,DANGEROUS WEAPONS,PL 2650201,F,K,67,0,18-24,M,BLACK,1009039,176368,40.650739599,-73.910667079
159828861,01/01/2017,744,BAIL JUMPING 3,359,OFFENSES AGAINST PUBLIC ADMINI,PL 2155500,M,K,67,0,25-44,M,BLACK,1009039,176368,40.650739599,-73.910667079
159828862,01/01/2017,862,"ADM.CODE,UNCLASSIFIED VIOLATION",675,ADMINISTRATIVE CODE,AC 010125B,V,K,70,0,25-44,M,BLACK,995081,171850,40.638366731,-73.96097603
159830432,01/01/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,B,47,0,25-44,M,BLACK,1021937,260565,40.881792687,-73.863713376
159830434,01/01/2017,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,B,47,0,25-44,M,BLACK HISPANIC,1021937,260565,40.881792687,-73.863713376
159826745,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,60,2,25-44,M,BLACK,986948,149566,40.577207916,-73.990289118
159824778,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,73,2,25-44,M,BLACK,1010854,182099,40.666464662,-73.904103595
159837301,01/01/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,M,9,0,25-44,M,BLACK,987510,203665,40.725697698,-73.988239878
159823595,01/01/2017,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650102,M,M,24,0,18-24,M,WHITE,991683,230221,40.798584573,-73.973154989
159834530,01/01/2017,729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113,FORGERY,PL 1703000,F,K,77,0,45-64,M,BLACK,1000582,185100,40.674726641,-73.941123174
159835577,01/01/2017,268,"MISCHIEF,CRIMINAL,    UNCL 2ND DEG 3RD DEG",121,CRIMINAL MISCHIEF & RELATED OF,PL 1451000,F,K,79,0,45-64,M,BLACK,1000922,186700,40.679117646,-73.939893487
159835590,01/01/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,S,120,0,25-44,M,WHITE HISPANIC,962759,171706,40.637952028,-74.07743566
159834533,01/01/2017,203,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,PL 1401000,M,K,60,0,18-24,M,BLACK,986229,148311,40.573763375,-73.992877757
159831888,01/01/2017,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,K,60,2,<18,M,BLACK,988594,154998,40.592117026,-73.984360319
159831270,01/01/2017,705,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,PL 1657100,M,M,18,0,25-44,M,BLACK,989151,216116,40.759871835,-73.982310337
159831253,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,40,2,25-44,M,BLACK,1005755,234896,40.811393119,-73.922314872
